STORE_NBR,LYLTY_CARD_NBR,MONTH_END,TOT_SALES_PER_MONTH,TXN_COUNT
3,3211,2/28/2019,16.2,2
3,3298,2/28/2019,8.4,1
3,3217,2/28/2019,13,1
3,3331,2/28/2019,11.4,1
3,3248,2/28/2019,7.8,1
3,3291,2/28/2019,8.8,1
3,3171,2/28/2019,7.6,1
3,3042,2/28/2019,5.4,1
3,3172,2/28/2019,17.6,2
3,3344,2/28/2019,9.2,1
3,3091,2/28/2019,7.4,1
3,3060,2/28/2019,11.4,1
3,3123,2/28/2019,16.8,2
3,3144,2/28/2019,16.4,2
3,3120,2/28/2019,7.4,1
3,3173,2/28/2019,7.6,1
3,3089,2/28/2019,7.4,1
3,3230,2/28/2019,7.6,1
3,3269,2/28/2019,11.8,1
3,3337,2/28/2019,11.4,1
3,3158,2/28/2019,20.6,2
3,3223,2/28/2019,11.4,1
3,3304,2/28/2019,10.8,1
3,3218,2/28/2019,8.8,1
3,3075,2/28/2019,10.2,1
3,3198,2/28/2019,15,2
3,3310,2/28/2019,11.4,1
3,3265,2/28/2019,9.2,1
3,3257,2/28/2019,20,2
3,3352,2/28/2019,6.6,1
3,3086,2/28/2019,7.2,1
3,3189,2/28/2019,7.6,1
3,3016,2/28/2019,9.2,1
3,3292,2/28/2019,8.8,1
3,3258,2/28/2019,8.8,1
3,3201,2/28/2019,7.6,1
3,3367,2/28/2019,17.4,2
3,3361,2/28/2019,11.8,1
3,3260,2/28/2019,8.4,1
3,3213,2/28/2019,17.4,2
3,3287,2/28/2019,9.2,1
3,3275,2/28/2019,10.2,1
3,3175,2/28/2019,18,2
3,3254,2/28/2019,9.2,1
3,3119,2/28/2019,9.2,1
3,3166,2/28/2019,16.8,2
3,3206,2/28/2019,8.8,1
3,3096,2/28/2019,7.4,1
3,3357,2/28/2019,5.4,1
3,3141,2/28/2019,3.3,1
3,3307,2/28/2019,11.4,1
3,3002,2/28/2019,8.4,1
3,3064,2/28/2019,11.4,1
3,3111,2/28/2019,10.8,1
3,3121,2/28/2019,10.8,1
3,3295,2/28/2019,7.4,1
3,3229,2/28/2019,7.6,1
3,3261,2/28/2019,7.4,1
3,3215,2/28/2019,7.6,1
3,3030,2/28/2019,6.6,1
3,3339,2/28/2019,7.8,1
3,3124,2/28/2019,11.4,1
3,3264,2/28/2019,10.8,1
3,3210,2/28/2019,10.2,1
3,3050,2/28/2019,8.6,1
3,3092,2/28/2019,11.4,1
3,3303,2/28/2019,5.7,1
3,3023,2/28/2019,10.8,1
3,3117,2/28/2019,6.6,1
3,3036,2/28/2019,8.4,1
3,3022,2/28/2019,9.2,1
3,3082,2/28/2019,9.2,1
3,3208,2/28/2019,22.4,3
3,3087,2/28/2019,6.6,1
3,3338,2/28/2019,7.4,1
3,3140,2/28/2019,7.4,1
3,3330,2/28/2019,7.4,1
3,3360,2/28/2019,18.2,2
3,3255,2/28/2019,7.6,1
3,3164,2/28/2019,7.6,1
3,3316,2/28/2019,7.8,1
3,3182,2/28/2019,10.8,1
3,3328,2/28/2019,9.2,1
3,3342,2/28/2019,15,2
3,3308,2/28/2019,19,2
3,3262,2/28/2019,9.2,1
3,3057,2/28/2019,8.8,1
3,3061,2/28/2019,16.8,2
3,3146,2/28/2019,9.2,1
3,3041,2/28/2019,4.3,1
3,3245,2/28/2019,13,1
3,3077,2/28/2019,16.4,2
3,3325,2/28/2019,19.2,2
3,3348,2/28/2019,15.2,2
3,3347,2/28/2019,7.8,1
3,3043,2/28/2019,7.4,1
3,3156,2/28/2019,16.2,2
3,3296,2/28/2019,7.2,1
3,3001,2/28/2019,7.6,1
3,3227,2/28/2019,16.4,2
3,3244,2/28/2019,7.4,1
3,3205,3/31/2019,15,2
3,3078,3/31/2019,10.8,1
3,3226,3/31/2019,11.4,1
3,3363,3/31/2019,7.4,1
3,3262,3/31/2019,8.8,1
3,3169,3/31/2019,8.8,1
3,3153,3/31/2019,9.2,1
3,3097,3/31/2019,14.8,2
3,3353,3/31/2019,9.2,1
3,3131,3/31/2019,11.4,1
3,3218,3/31/2019,29.2,3
3,3095,3/31/2019,9.2,1
3,3022,3/31/2019,9.2,1
3,3072,3/31/2019,10.8,1
3,3175,3/31/2019,8.8,1
3,3193,3/31/2019,10.8,1
3,3327,3/31/2019,6.6,1
3,3179,3/31/2019,7.2,1
3,3167,3/31/2019,7.2,1
3,3201,3/31/2019,7.4,1
3,3186,3/31/2019,6.6,1
3,3019,3/31/2019,9.2,1
3,3122,3/31/2019,6.6,1
3,3093,3/31/2019,7.6,1
3,3224,3/31/2019,7.4,1
3,3046,3/31/2019,10.8,1
3,3286,3/31/2019,7.4,1
3,3060,3/31/2019,8.8,1
3,3233,3/31/2019,8.4,1
3,3241,3/31/2019,8.4,1
3,3101,3/31/2019,18.4,2
3,3210,3/31/2019,10.2,1
3,3350,3/31/2019,11.4,1
3,3056,3/31/2019,10.8,1
3,3314,3/31/2019,6.6,1
3,3307,3/31/2019,3.7,1
3,3239,3/31/2019,20.6,2
3,3130,3/31/2019,7.4,1
3,3189,3/31/2019,3.8,1
3,3326,3/31/2019,6.6,1
3,3303,3/31/2019,7.6,1
3,3082,3/31/2019,9.2,1
3,3086,3/31/2019,8.8,1
3,3191,3/31/2019,13.8,2
3,3181,3/31/2019,11.4,1
3,3282,3/31/2019,10.8,1
3,3264,3/31/2019,7.4,1
3,3332,3/31/2019,7.8,1
3,3351,3/31/2019,9.2,1
3,3256,3/31/2019,7.4,1
3,3144,3/31/2019,6.6,1
3,3031,3/31/2019,6.6,1
3,3088,3/31/2019,17.6,2
3,3134,3/31/2019,7.8,1
3,3219,3/31/2019,19.6,2
3,3073,3/31/2019,8.4,1
3,3171,3/31/2019,7.6,1
3,3203,3/31/2019,9.2,1
3,3242,3/31/2019,11.4,1
3,3163,3/31/2019,8.8,1
3,3213,3/31/2019,6.6,1
3,3137,3/31/2019,15,2
3,3054,3/31/2019,7.8,1
3,3190,3/31/2019,8.8,1
3,3104,3/31/2019,11.4,1
3,3204,3/31/2019,7.8,1
3,3149,3/31/2019,14.2,2
3,3323,3/31/2019,8.8,1
3,3127,3/31/2019,8.8,1
3,3152,3/31/2019,9.2,1
3,3120,3/31/2019,9.2,1
3,3248,3/31/2019,10.2,1
3,3348,3/31/2019,10.8,1
3,3221,3/31/2019,9.2,1
3,3063,3/31/2019,10.8,1
3,3162,3/31/2019,7.4,1
3,3207,3/31/2019,10.2,1
3,3183,3/31/2019,10.8,1
3,3170,3/31/2019,8.8,1
3,3033,3/31/2019,17.4,2
3,3349,3/31/2019,11.2,2
3,3050,3/31/2019,9.2,1
3,3110,3/31/2019,7.4,1
3,3080,3/31/2019,13,1
3,3324,3/31/2019,7.6,1
3,3202,3/31/2019,6.6,1
3,3109,3/31/2019,11.4,1
3,3146,3/31/2019,19.4,2
3,3312,3/31/2019,7.4,1
3,3228,3/31/2019,19,2
3,3360,3/31/2019,10.8,1
3,3114,3/31/2019,10.8,1
3,3062,3/31/2019,10.8,1
3,3335,3/31/2019,11.8,1
3,3293,3/31/2019,7.6,1
3,3366,3/31/2019,22.8,3
3,3141,3/31/2019,11.4,1
3,3216,3/31/2019,22.5,3
3,3128,3/31/2019,14.8,2
3,3157,3/31/2019,11.4,1
3,3288,3/31/2019,7.6,1
3,3159,3/31/2019,10.8,1
3,3209,3/31/2019,19.4,2
3,3009,3/31/2019,7.6,1
3,3148,3/31/2019,7.6,1
3,3300,3/31/2019,7.4,1
3,3194,3/31/2019,10.8,1
3,3188,3/31/2019,4.6,1
3,3297,3/31/2019,7.6,1
3,3038,4/30/2019,10.8,1
3,3360,4/30/2019,3.7,1
3,3341,4/30/2019,8.8,1
3,3266,4/30/2019,3.7,1
3,3300,4/30/2019,7.2,1
3,3244,4/30/2019,7.2,1
3,3007,4/30/2019,7.6,1
3,3254,4/30/2019,10.2,1
3,3265,4/30/2019,16.2,2
3,3004,4/30/2019,8.8,1
3,3128,4/30/2019,3.3,1
3,3069,4/30/2019,7.8,1
3,3091,4/30/2019,7.4,1
3,3146,4/30/2019,18,2
3,3095,4/30/2019,10.8,1
3,3315,4/30/2019,7.6,1
3,3264,4/30/2019,10.2,1
3,3061,4/30/2019,9.2,1
3,3241,4/30/2019,21,2
3,3081,4/30/2019,12.2,2
3,3162,4/30/2019,13,1
3,3305,4/30/2019,8.8,1
3,3325,4/30/2019,7.6,1
3,3342,4/30/2019,4.6,1
3,3252,4/30/2019,7.6,1
3,3093,4/30/2019,7.6,1
3,3364,4/30/2019,7.6,1
3,3116,4/30/2019,13,1
3,3048,4/30/2019,7.4,1
3,3129,4/30/2019,11.4,1
3,3184,4/30/2019,16.2,2
3,3229,4/30/2019,6.6,1
3,3022,4/30/2019,11.4,1
3,3210,4/30/2019,7.6,1
3,3211,4/30/2019,8.8,1
3,3204,4/30/2019,10.8,1
3,3198,4/30/2019,7.2,1
3,3044,4/30/2019,10.8,1
3,3040,4/30/2019,16.6,2
3,3117,4/30/2019,11.4,1
3,3002,4/30/2019,10.2,1
3,3051,4/30/2019,11.9,2
3,3353,4/30/2019,3.8,1
3,3187,4/30/2019,7.6,1
3,3206,4/30/2019,4.2,1
3,3096,4/30/2019,17.4,2
3,3296,4/30/2019,10.8,1
3,3170,4/30/2019,8.4,1
3,3175,4/30/2019,8.6,1
3,3228,4/30/2019,10.2,1
3,3131,4/30/2019,8.8,1
3,3291,4/30/2019,13.9,2
3,3208,4/30/2019,9.2,1
3,3311,4/30/2019,9.2,1
3,3105,4/30/2019,8.8,1
3,3262,4/30/2019,10.2,1
3,3097,4/30/2019,7.6,1
3,3153,4/30/2019,10.8,1
3,3023,4/30/2019,6.6,1
3,3340,4/30/2019,7.2,1
3,3232,4/30/2019,16.8,2
3,3177,4/30/2019,16.6,2
3,3043,4/30/2019,8.6,1
3,3060,4/30/2019,11.4,1
3,3141,4/30/2019,16.2,2
3,3314,4/30/2019,7.6,1
3,3188,4/30/2019,14.8,2
3,3361,4/30/2019,10.8,1
3,3075,4/30/2019,11.4,1
3,3138,4/30/2019,7.6,1
3,3294,4/30/2019,9.2,1
3,3282,4/30/2019,8.8,1
3,3103,4/30/2019,5.9,1
3,3183,4/30/2019,18.4,2
3,3218,4/30/2019,11.8,2
3,3276,4/30/2019,3.8,1
3,3344,4/30/2019,10.8,1
3,3118,4/30/2019,7.6,1
3,3253,4/30/2019,7.2,1
3,3185,4/30/2019,11.4,1
3,3367,4/30/2019,8.8,1
3,3299,4/30/2019,8.4,1
3,3279,4/30/2019,8.4,1
3,3119,4/30/2019,15.4,2
3,3256,4/30/2019,22.8,2
3,3348,4/30/2019,7.4,1
3,3157,4/30/2019,6.6,1
3,3191,4/30/2019,18.2,2
3,3101,4/30/2019,12.6,2
3,3326,4/30/2019,21.6,2
3,3030,5/31/2019,7.6,1
3,3263,5/31/2019,10.8,1
3,3359,5/31/2019,10.8,1
3,3079,5/31/2019,7.6,1
3,3196,5/31/2019,10.8,1
3,3047,5/31/2019,3.7,1
3,3159,5/31/2019,16.2,2
3,3129,5/31/2019,18.8,2
3,3123,5/31/2019,10.2,1
3,3001,5/31/2019,9.2,1
3,3017,5/31/2019,11.4,1
3,3004,5/31/2019,7.4,1
3,3182,5/31/2019,10.2,1
3,3291,5/31/2019,5.1,1
3,3118,5/31/2019,3.7,1
3,3353,5/31/2019,3.6,1
3,3255,5/31/2019,8.8,1
3,3137,5/31/2019,19.2,2
3,3184,5/31/2019,4.4,1
3,3140,5/31/2019,7.6,1
3,3235,5/31/2019,10.8,1
3,3131,5/31/2019,9.2,1
3,3312,5/31/2019,7.4,1
3,3055,5/31/2019,4.6,1
3,3187,5/31/2019,14.4,2
3,3294,5/31/2019,8.8,1
3,3310,5/31/2019,11.4,1
3,3041,5/31/2019,10.8,1
3,3254,5/31/2019,5.1,1
3,3356,5/31/2019,8.4,1
3,3133,5/31/2019,8.8,1
3,3153,5/31/2019,10.8,1
3,3110,5/31/2019,21.6,2
3,3035,5/31/2019,8.6,1
3,3151,5/31/2019,7.4,1
3,3124,5/31/2019,8.8,1
3,3262,5/31/2019,16.8,2
3,3198,5/31/2019,9.2,1
3,3213,5/31/2019,3.8,1
3,3172,5/31/2019,5.7,1
3,3112,5/31/2019,11.8,1
3,3242,5/31/2019,8.6,1
3,3327,5/31/2019,10.8,1
3,3322,5/31/2019,17.6,2
3,3289,5/31/2019,4.6,1
3,3339,5/31/2019,7.4,1
3,3314,5/31/2019,8.8,1
3,3319,5/31/2019,8.4,1
3,3056,5/31/2019,8.8,1
3,3009,5/31/2019,4.4,1
3,3119,5/31/2019,5.4,1
3,3308,5/31/2019,9.2,1
3,3139,5/31/2019,4.6,1
3,3175,5/31/2019,15.6,2
3,3332,5/31/2019,7.4,1
3,3206,5/31/2019,4.3,1
3,3222,5/31/2019,21.6,2
3,3077,5/31/2019,12,2
3,3095,5/31/2019,4.6,1
3,3081,5/31/2019,10.2,1
3,3167,5/31/2019,20.6,2
3,3165,5/31/2019,22.2,2
3,3130,5/31/2019,4.6,1
3,3147,5/31/2019,16.6,2
3,3063,5/31/2019,8.8,1
3,3295,5/31/2019,8.8,1
3,3128,5/31/2019,7.2,1
3,3093,5/31/2019,6.6,1
3,3236,5/31/2019,9.2,1
3,3333,5/31/2019,8.4,1
3,3076,5/31/2019,7.6,1
3,3218,5/31/2019,4.2,1
3,3205,5/31/2019,7.2,1
3,3010,5/31/2019,11.4,1
3,3180,5/31/2019,7.4,1
3,3008,5/31/2019,9.2,1
3,3016,5/31/2019,7.4,1
3,3241,5/31/2019,8.8,1
3,3265,5/31/2019,20.2,2
3,3233,5/31/2019,9.2,1
3,3275,5/31/2019,13,2
3,3212,5/31/2019,3.6,1
3,3141,5/31/2019,11.4,1
3,3188,5/31/2019,5.4,1
3,3194,5/31/2019,7.8,1
3,3354,5/31/2019,5.9,1
3,3031,5/31/2019,5.9,1
3,3142,5/31/2019,9.2,1
3,3338,5/31/2019,10.8,1
3,3311,5/31/2019,7.6,1
3,3331,5/31/2019,8.8,1
3,3025,5/31/2019,7.4,1
3,3221,5/31/2019,3.9,1
3,3015,5/31/2019,6.6,1
3,3330,5/31/2019,7.6,1
3,3302,5/31/2019,10.2,1
3,3085,5/31/2019,6.6,1
3,3075,5/31/2019,10.2,1
3,3227,5/31/2019,10.2,1
3,3230,5/31/2019,6.6,1
3,3266,5/31/2019,7.4,1
3,3144,5/31/2019,7.6,1
3,3121,5/31/2019,8.4,1
3,3067,5/31/2019,7.4,1
3,3344,5/31/2019,7.8,1
3,3034,5/31/2019,8.4,1
3,3224,5/31/2019,9.2,1
3,3071,5/31/2019,10.8,1
3,3208,6/30/2019,7.4,1
3,3069,6/30/2019,8.8,1
3,3324,6/30/2019,6.6,1
3,3036,6/30/2019,9.2,1
3,3140,6/30/2019,8.4,1
3,3214,6/30/2019,10.8,1
3,3182,6/30/2019,6.6,1
3,3127,6/30/2019,7.6,1
3,3204,6/30/2019,5.4,1
3,3018,6/30/2019,11.8,1
3,3353,6/30/2019,9.2,1
3,3099,6/30/2019,8.8,1
3,3342,6/30/2019,10.8,1
3,3002,6/30/2019,8.8,1
3,3230,6/30/2019,10.8,1
3,3175,6/30/2019,7.6,1
3,3073,6/30/2019,10.8,1
3,3184,6/30/2019,6.6,1
3,3198,6/30/2019,7.4,1
3,3104,6/30/2019,9.2,1
3,3367,6/30/2019,7.6,1
3,3171,6/30/2019,7.6,1
3,3356,6/30/2019,9.2,1
3,3093,6/30/2019,6.6,1
3,3079,6/30/2019,16.2,2
3,3126,6/30/2019,10.8,1
3,3303,6/30/2019,11.8,1
3,3053,6/30/2019,7.6,1
3,3196,6/30/2019,11.8,1
3,3106,6/30/2019,7.4,1
3,3254,6/30/2019,18.6,2
3,3250,6/30/2019,3.8,1
3,3341,6/30/2019,14.8,2
3,3313,6/30/2019,19.4,2
3,3183,6/30/2019,8.8,1
3,3288,6/30/2019,7.4,1
3,3246,6/30/2019,7.6,1
3,3072,6/30/2019,8.4,1
3,3172,6/30/2019,7.4,1
3,3020,6/30/2019,8.8,1
3,3206,6/30/2019,7.4,1
3,3337,6/30/2019,11.4,1
3,3066,6/30/2019,8.8,1
3,3155,6/30/2019,16.4,2
3,3326,6/30/2019,6.6,1
3,3168,6/30/2019,8.4,1
3,3154,6/30/2019,10.8,1
3,3024,6/30/2019,9.2,1
3,3358,6/30/2019,10.8,1
3,3264,6/30/2019,9.2,1
3,3287,6/30/2019,4.2,1
3,3114,6/30/2019,9.2,1
3,3164,6/30/2019,10.8,1
3,3031,6/30/2019,13,1
3,3205,6/30/2019,7.6,1
3,3277,6/30/2019,7.2,1
3,3280,6/30/2019,9.2,1
3,3295,6/30/2019,9.2,1
3,3330,6/30/2019,7.6,1
3,3236,6/30/2019,7.2,1
3,3055,6/30/2019,9.2,1
3,3335,6/30/2019,11.8,1
3,3260,6/30/2019,9.2,1
3,3005,6/30/2019,7.8,1
3,3068,6/30/2019,26.4,3
3,3022,6/30/2019,6.6,1
3,3235,6/30/2019,9.2,1
3,3219,6/30/2019,8.6,1
3,3359,6/30/2019,15.2,2
3,3237,6/30/2019,16.2,2
3,3006,6/30/2019,6.6,1
3,3129,6/30/2019,9.2,1
3,3095,6/30/2019,18.2,2
3,3312,6/30/2019,10.2,1
3,3011,6/30/2019,7.4,1
3,3244,6/30/2019,7.4,1
3,3293,6/30/2019,7.2,1
3,3249,6/30/2019,22.2,2
3,3028,6/30/2019,16.4,2
3,3263,6/30/2019,9.2,1
3,3092,6/30/2019,15,2
3,3007,6/30/2019,10.8,1
3,3211,6/30/2019,9.2,1
3,3019,6/30/2019,11.4,1
3,3268,6/30/2019,15,2
3,3145,6/30/2019,9.2,1
3,3265,6/30/2019,6.6,1
3,3030,6/30/2019,10.2,1
3,3226,6/30/2019,7.6,1
3,3125,6/30/2019,6.6,1
3,3224,6/30/2019,5.4,1
3,3059,6/30/2019,7.2,1
3,3258,6/30/2019,8.4,1
3,3273,6/30/2019,7.2,1
3,3120,6/30/2019,3.8,1
3,3350,6/30/2019,15.4,2
3,3344,6/30/2019,6.6,1
3,3185,6/30/2019,14.8,2
3,3156,6/30/2019,11.4,1
3,3255,6/30/2019,10.2,1
3,3101,6/30/2019,9.2,1
3,3004,6/30/2019,18.8,2
3,3057,6/30/2019,7.6,1
3,3108,6/30/2019,11.4,1
3,3259,6/30/2019,5.7,1
30,30010,7/31/2018,7.4,1
30,30076,7/31/2018,18.2,2
30,30201,7/31/2018,19.4,2
30,30006,7/31/2018,10.2,1
30,30027,7/31/2018,9.2,1
30,30160,7/31/2018,3.4,1
30,30126,7/31/2018,5.2,1
30,30228,7/31/2018,3.8,1
30,30219,7/31/2018,20.2,3
30,30167,7/31/2018,7.6,1
30,30112,7/31/2018,7.4,1
30,30185,7/31/2018,6,1
30,30009,7/31/2018,15.2,2
30,30018,7/31/2018,4.2,1
30,30209,7/31/2018,8.6,2
30,30158,7/31/2018,11.4,2
30,30145,7/31/2018,14,2
30,30229,7/31/2018,8.8,1
30,30105,7/31/2018,10.8,1
30,30046,7/31/2018,8.8,1
30,30098,7/31/2018,6,1
30,30101,7/31/2018,11.4,2
30,30217,7/31/2018,6,1
30,30149,7/31/2018,17.2,2
30,30033,7/31/2018,5.4,1
30,30023,7/31/2018,8.8,1
30,30142,7/31/2018,17.6,2
30,30075,7/31/2018,6,1
30,30159,7/31/2018,5.2,1
30,30177,7/31/2018,13.2,2
30,30005,7/31/2018,20,3
30,30000,7/31/2018,6.6,1
30,30118,7/31/2018,9.2,1
30,30119,7/31/2018,7.2,1
30,30200,7/31/2018,11.8,1
30,30165,7/31/2018,10.8,1
30,30041,7/31/2018,7.6,1
30,30082,7/31/2018,11.4,1
30,30181,7/31/2018,16.8,2
30,30195,7/31/2018,3.8,1
30,30087,7/31/2018,17.4,2
30,30218,7/31/2018,10.2,1
30,30051,7/31/2018,6,1
30,30052,7/31/2018,3,1
30,30081,7/31/2018,16.6,2
30,30043,7/31/2018,19.8,3
30,30011,7/31/2018,11.8,1
30,30109,7/31/2018,4.2,1
30,30103,7/31/2018,10.8,1
30,30013,7/31/2018,6,1
30,30208,7/31/2018,4.2,1
30,30056,7/31/2018,8.8,1
30,30225,7/31/2018,3.8,1
30,30001,7/31/2018,4.2,1
30,30143,7/31/2018,6,1
30,30147,7/31/2018,6,1
30,30089,7/31/2018,21,3
30,30038,7/31/2018,7.8,1
30,30099,7/31/2018,7.6,1
30,30120,7/31/2018,10.8,1
30,30016,7/31/2018,23.4,3
30,30078,7/31/2018,6,1
30,30084,7/31/2018,6.2,1
30,30206,7/31/2018,10.6,2
30,30171,7/31/2018,10.4,2
30,30002,7/31/2018,4.2,1
30,30212,7/31/2018,4.2,1
30,30096,7/31/2018,14.6,2
30,30090,7/31/2018,3,1
30,30207,7/31/2018,16.8,2
30,30065,7/31/2018,9.2,1
30,30192,7/31/2018,7.6,1
30,30086,7/31/2018,7.6,1
30,30141,7/31/2018,10.2,1
30,30071,7/31/2018,12.2,2
30,30012,7/31/2018,7.4,1
30,30221,7/31/2018,7.8,1
30,30053,7/31/2018,12.8,2
30,30153,7/31/2018,8.8,1
30,30031,7/31/2018,9.2,1
30,30079,7/31/2018,6,1
30,30216,7/31/2018,3.4,1
30,30130,7/31/2018,7.6,1
30,30183,7/31/2018,8.8,1
30,30129,7/31/2018,7.6,1
30,30107,7/31/2018,5.8,1
30,30094,7/31/2018,6,1
30,30083,7/31/2018,6,1
30,30154,7/31/2018,5.2,1
30,30136,7/31/2018,4.8,1
30,30042,7/31/2018,16.8,2
30,30036,7/31/2018,3.4,1
30,30114,7/31/2018,9.2,1
30,30007,7/31/2018,9.2,1
30,30156,8/31/2018,6,1
30,30016,8/31/2018,11.4,1
30,30089,8/31/2018,7.4,1
30,30065,8/31/2018,3.8,1
30,30221,8/31/2018,5.2,1
30,30207,8/31/2018,3.6,1
30,30137,8/31/2018,4.6,1
30,30145,8/31/2018,13.4,2
30,30093,8/31/2018,4.4,1
30,30216,8/31/2018,10,2
30,30170,8/31/2018,6,1
30,30100,8/31/2018,8.8,1
30,30076,8/31/2018,9.2,1
30,30010,8/31/2018,8.4,1
30,30081,8/31/2018,6.6,1
30,30209,8/31/2018,15.2,2
30,30115,8/31/2018,7.8,1
30,30109,8/31/2018,17.5,3
30,30119,8/31/2018,2.7,1
30,30178,8/31/2018,7.4,1
30,30188,8/31/2018,8.9,2
30,30194,8/31/2018,6,1
30,30096,8/31/2018,3.8,1
30,30082,8/31/2018,5.4,1
30,30154,8/31/2018,10.8,1
30,30211,8/31/2018,16.5,1
30,30136,8/31/2018,19,2
30,30117,8/31/2018,10.8,1
30,30107,8/31/2018,10.8,1
30,30185,8/31/2018,3.6,1
30,30172,8/31/2018,11.9,2
30,30205,8/31/2018,7.6,1
30,30124,8/31/2018,9.2,1
30,30203,8/31/2018,6.6,1
30,30210,8/31/2018,1.7,1
30,30083,8/31/2018,9.2,1
30,30189,8/31/2018,8.6,1
30,30002,8/31/2018,7.6,1
30,30149,8/31/2018,9.2,1
30,30142,8/31/2018,5.8,1
30,30104,8/31/2018,11.4,1
30,30085,8/31/2018,6,1
30,30140,8/31/2018,4.2,1
30,30212,8/31/2018,11.4,1
30,30000,8/31/2018,24,3
30,30018,8/31/2018,13.8,2
30,30228,8/31/2018,9.2,1
30,30201,8/31/2018,4.2,1
30,30048,8/31/2018,5.2,1
30,30138,8/31/2018,12.8,2
30,30017,8/31/2018,5.4,1
30,30175,8/31/2018,10.5,1
30,30181,8/31/2018,16.4,2
30,30191,8/31/2018,8.1,2
30,30080,8/31/2018,9.4,2
30,30131,8/31/2018,6,1
30,30130,8/31/2018,6,1
30,30035,8/31/2018,6,1
30,30150,8/31/2018,8.4,1
30,30102,8/31/2018,4.2,1
30,30063,8/31/2018,5.7,1
30,30217,8/31/2018,10.8,2
30,30234,8/31/2018,12.6,2
30,30006,8/31/2018,3,1
30,30153,8/31/2018,12.4,2
30,30088,8/31/2018,3.8,1
30,30120,8/31/2018,11.4,2
30,30074,8/31/2018,6,1
30,30146,8/31/2018,11.8,1
30,30123,8/31/2018,5.1,1
30,30198,8/31/2018,6.6,1
30,30224,8/31/2018,6.2,1
30,30152,8/31/2018,8.8,1
30,30087,8/31/2018,12,2
30,30197,8/31/2018,21,2
30,30192,8/31/2018,11.4,1
30,30072,8/31/2018,11.4,1
30,30031,8/31/2018,3.8,1
30,30045,8/31/2018,7.6,1
30,30028,8/31/2018,5.7,1
30,30222,8/31/2018,5.2,1
30,30164,8/31/2018,8.6,1
30,30023,8/31/2018,11.4,1
30,30015,8/31/2018,5.4,1
30,30034,8/31/2018,10.2,1
30,30157,8/31/2018,10.8,1
30,30143,8/31/2018,3.8,1
30,30199,8/31/2018,14.4,2
30,30169,8/31/2018,5.8,1
30,30099,8/31/2018,9.2,1
30,30040,8/31/2018,9.6,2
30,30110,8/31/2018,7.4,1
30,30033,8/31/2018,8.4,1
30,30202,8/31/2018,5.4,1
30,30069,8/31/2018,3.8,1
30,30223,8/31/2018,10.8,1
30,30047,8/31/2018,6.6,1
30,30078,8/31/2018,5.8,1
30,30200,8/31/2018,7.8,1
30,30226,8/31/2018,6,1
30,30092,8/31/2018,11.4,1
30,30139,8/31/2018,21,2
30,30144,8/31/2018,6,1
30,30068,8/31/2018,7.4,1
30,30195,8/31/2018,5.8,1
30,30037,8/31/2018,5.7,1
30,30233,8/31/2018,5.4,1
30,30050,8/31/2018,3.8,1
30,30071,8/31/2018,6,1
30,30043,8/31/2018,5.7,1
30,30075,8/31/2018,9.1,2
30,30117,9/30/2018,10.8,1
30,30207,9/30/2018,17.8,3
30,30119,9/30/2018,12.8,2
30,30101,9/30/2018,6,1
30,30171,9/30/2018,7.6,1
30,30035,9/30/2018,10.8,1
30,30187,9/30/2018,6,1
30,30109,9/30/2018,6,1
30,30045,9/30/2018,9.2,1
30,30095,9/30/2018,7.6,1
30,30001,9/30/2018,8.8,1
30,30210,9/30/2018,17.8,2
30,30104,9/30/2018,14.8,2
30,30220,9/30/2018,10.8,1
30,30113,9/30/2018,6,1
30,30183,9/30/2018,3.4,1
30,30019,9/30/2018,6,1
30,30056,9/30/2018,10.2,1
30,30202,9/30/2018,8.8,1
30,30169,9/30/2018,8.8,1
30,30016,9/30/2018,13,2
30,30087,9/30/2018,8.8,1
30,30025,9/30/2018,16.8,2
30,30229,9/30/2018,4.2,1
30,30138,9/30/2018,4.8,1
30,30099,9/30/2018,6.6,1
30,30135,9/30/2018,6.6,1
30,30063,9/30/2018,16.8,2
30,30179,9/30/2018,7.4,1
30,30013,9/30/2018,8.8,1
30,30219,9/30/2018,4.2,1
30,30044,9/30/2018,4.2,1
30,30198,9/30/2018,8.4,1
30,30203,9/30/2018,14,2
30,30146,9/30/2018,11.8,1
30,30018,9/30/2018,19.6,2
30,30031,9/30/2018,16.2,2
30,30205,9/30/2018,6.6,1
30,30123,9/30/2018,3.4,1
30,30043,9/30/2018,10.2,1
30,30032,9/30/2018,5.2,1
30,30149,9/30/2018,4.6,1
30,30234,9/30/2018,11.8,1
30,30098,9/30/2018,3.8,1
30,30152,9/30/2018,5.6,1
30,30048,9/30/2018,5.4,1
30,30188,9/30/2018,5.4,1
30,30191,9/30/2018,16.8,2
30,30093,9/30/2018,7.6,1
30,30034,9/30/2018,7.2,1
30,30092,9/30/2018,6.6,1
30,30212,9/30/2018,10.8,1
30,30153,9/30/2018,6,1
30,30173,9/30/2018,14.2,2
30,30122,9/30/2018,12.2,2
30,30162,9/30/2018,7.6,1
30,30128,9/30/2018,17.4,2
30,30231,9/30/2018,5.4,1
30,30091,9/30/2018,17.4,2
30,30114,9/30/2018,7.2,1
30,30178,9/30/2018,3.4,1
30,30199,9/30/2018,3.8,1
30,30074,9/30/2018,6.6,1
